V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
189.27099609375,398.79346,702.1846,1397.1423,1897.7112,2355.0012,2984.907,3716.929,4308.572,4729.718,4910.0674,4803.294,4719.909,4291.802,3852.0803,3410.5632,3042.604,2323.931,1727.4911,1180.3125,826.7074,378.4995,263.30542,62.980225,176.8899,392.09814,644.19226,1270.4855,1860.2979,2516.8801,3151.4014,3691.8555,4174.013,4891.9937,4865.997,4778.709,4834.1387,4173.6113,3978.4517,3672.0435,2949.4565,2480.3489,1817.6493,1192.7098,690.7197,484.75635,278.20044,102.531494
45.05584716796875,60.163757,73.62909,144.86545,179.00505,198.02094,250.43315,270.1513,285.97668,303.172,312.05627,276.35938,271.7518,260.7618,201.86116,194.15677,174.98578,126.27112,98.996185,91.82753,70.91502,48.48645,18.37384,39.54921,22.73323,44.649445,97.996765,130.34645,182.63603,226.81766,252.96542,293.8496,313.58084,328.8409,280.78674,278.77878,284.97946,260.6016,244.38757,207.0319,155.82407,139.50372,117.87723,78.35916,62.908936,51.537857,40.959244,38.468826
32.81065368652344,46.009964,99.00693,141.03792,220.95433,248.54292,357.08575,429.17175,460.5113,502.7251,509.0472,440.9179,461.8675,378.80328,327.30307,299.60617,266.79895,187.56125,108.954575,72.97354,56.04332,21.166275,19.979782,-14.676727,33.05078,66.84013,80.627396,158.01097,207.77774,283.62314,370.63812,398.58023,389.33865,474.75598,444.78452,423.15137,439.44348,377.53033,353.16043,273.75345,244.79716,185.13919,141.3382,90.61908,54.666656,59.016403,45.242065,22.918198
426.163818359375,473.54846,674.0187,1079.4038,1379.9631,1995.141,2415.005,2808.9158,3513.6191,3805.4648,3937.5938,4081.3037,4037.5276,3783.0776,3358.8518,3156.4414,2811.6377,2121.2417,1766.5425,1382.6965,1082.0231,792.43884,525.2822,414.14282,277.0387,353.2395,716.59485,1002.9104,1506.6917,1939.501,2667.5676,3045.8699,3392.441,4011.9275,3979.1401,4028.6875,4108.2295,3718.2559,3590.8296,3188.3247,2603.7424,2190.036,1610.9976,1236.2307,861.8043,449.64844,450.31787,307.4618
48.1370849609375,92.46828,86.06967,152.43924,215.45023,283.92606,398.9872,450.8354,571.8667,594.7962,605.39014,577.30994,556.25085,512.22,410.22308,367.5722,305.79025,221.62807,133.88565,92.522064,60.694412,31.454803,18.163269,22.683258,-4.963135,41.087845,81.45801,161.11736,210.09222,292.46707,384.52808,440.80176,474.13068,575.79114,547.3528,513.6869,496.406,482.9428,422.46277,349.9981,284.94183,197.0151,148.54694,63.726303,60.109787,37.559906,72.88399,10.299652
194.06314086914062,280.14825,369.61566,421.24097,483.24683,479.65582,517.67944,511.01593,484.90863,429.3353,347.17337,283.002,218.95792,155.21509,87.414474,87.64572,70.04111,33.92128,41.28482,-10.232605,1.1495819,-5.027313,59.1877,103.80031,162.35278,312.14456,313.83633,451.0623,446.31024,417.51526,467.0514,507.4977,399.42575,404.1698,324.38348,249.3113,259.54013,141.22308,113.750206,56.20462,42.2088,58.237762,27.3013,16.73993,6.1849365,34.53734,78.88344,103.66608
100.94775390625,141.34059,181.6891,207.73126,228.22842,229.11296,244.46085,237.39749,229.99132,207.7948,169.64136,138.59683,114.63572,86.16542,59.408726,48.809273,42.023018,22.233421,22.619339,4.537483,4.652878,9.747917,35.623558,61.956245,84.3614,148.25818,165.30484,218.94751,218.34357,206.46292,220.54462,238.6078,202.8814,201.38432,162.19894,130.82343,127.36934,76.73464,64.32196,37.12165,27.248352,35.210854,16.157677,12.276863,9.633652,21.976936,38.849113,55.166924
156.77020263671875,173.84131,225.42084,372.2417,485.72626,783.14935,980.0168,1179.2098,1524.2812,1713.5056,1814.1296,1949.2751,1943.6326,1897.3562,1637.9938,1555.8241,1373.1699,1032.9255,812.2019,660.84283,437.24902,302.97638,202.97644,173.93182,91.79407,123.078735,284.40686,341.3579,544.38513,743.3621,1061.5385,1287.278,1496.6418,1801.3865,1827.649,1887.1892,1946.5261,1800.5806,1798.3522,1567.1179,1272.5101,1060.566,791.58966,515.3072,367.79852,125.86188,177.4867,124.180115
12.799430847167969,20.30716,35.933807,53.10365,86.529495,112.08935,162.07063,196.73685,227.51569,236.79913,243.97534,224.17538,224.12614,195.29489,165.05405,152.75076,132.73886,93.2029,53.662582,19.121994,22.751633,10.572212,16.527397,-2.9736938,3.619522,25.894722,32.478546,60.239105,90.96954,126.252235,172.13521,194.60318,187.96022,226.27077,211.79926,201.4059,207.19122,190.09895,176.05446,130.2696,118.3367,81.28395,60.022884,30.83464,19.042152,17.897469,19.775955,16.306892
19.20784568786621,18.62661,18.161098,17.69296,17.452208,17.731104,17.70708,18.3516,19.64438,21.352362,22.383984,24.035004,24.820627,25.763765,26.05252,26.139431,26.03097,25.642675,24.985765,24.008606,23.004234,21.95896,20.676989,19.707363,19.263271,18.40559,18.071566,17.5218,17.313927,17.440414,18.202166,18.886168,19.831272,21.157673,22.791233,23.543907,24.929522,25.197922,26.145618,26.229439,26.199093,25.21776,24.297186,23.789045,22.517193,21.635672,20.808416,19.534027
22.36873435974121,21.194666,20.395287,19.02019,17.974216,17.283041,16.111557,15.266772,15.132181,14.60958,14.82818,14.857243,15.68147,16.901476,18.18257,19.281843,20.144958,21.480587,22.867249,23.009241,23.700064,24.281958,23.522404,22.83287,22.65378,21.494455,20.4185,18.738518,18.030739,17.48131,16.521055,15.448434,15.100107,14.84893,14.397426,14.854263,15.142959,16.514332,17.951443,18.658758,20.382467,20.830004,21.919983,23.18882,23.702492,23.701658,23.34961,23.036777
18.333587646484375,17.596844,17.018665,16.54584,16.234573,16.476814,16.382858,16.997612,18.356833,20.201897,21.344063,23.262249,24.21583,25.348139,25.675495,25.930138,25.78589,25.390495,24.704046,23.677841,22.585981,21.476189,19.995327,18.916416,18.424614,17.354456,16.942669,16.303669,16.068293,16.205074,16.926922,17.628643,18.604933,19.956285,21.830498,22.719694,24.327995,24.725645,25.860964,25.991852,26.030731,24.913788,23.960197,23.445587,22.048676,21.089241,20.161015,18.753353
18.590532302856445,17.931452,17.326973,16.80407,16.456842,16.728632,16.752659,17.41074,18.777008,20.541721,21.579401,23.415737,24.240118,25.232084,25.538723,25.685394,25.524776,25.085747,24.294088,23.34478,22.298204,21.307821,20.071129,19.058578,18.607162,17.671415,17.244694,16.61188,16.364912,16.438946,17.197216,18.01059,18.960096,20.338404,22.11076,22.88825,24.312675,24.663065,25.67325,25.753801,25.690647,24.56585,23.649916,23.081192,21.81902,20.978836,20.189585,18.946062
26.130136489868164,25.35419,24.903925,23.531101,22.284641,21.688995,19.944147,18.544952,17.712479,16.930359,16.378866,15.915201,16.097126,16.522152,17.295422,17.921543,18.850237,20.22035,22.345318,22.97931,24.508633,25.5499,25.867123,26.008858,25.882801,25.599804,24.918661,23.287722,22.658636,21.245834,19.891054,18.524046,17.724768,17.266268,16.177671,16.251358,16.03791,16.043243,16.792349,17.437094,18.748455,20.281628,21.446617,23.109886,24.553658,24.609226,25.202642,25.844814
16.93456268310547,16.418392,15.985821,15.565314,15.254784,15.662167,15.894951,16.621809,18.154037,19.949827,21.008945,23.001652,23.703442,24.596897,24.522936,24.466633,24.080114,23.250801,22.18682,21.092087,20.070137,18.992943,17.917128,17.126955,16.871998,16.18078,15.886217,15.3776245,15.223139,15.219146,16.228195,17.36709,18.297253,19.72566,21.640316,22.326458,23.716032,23.937412,24.724733,24.568396,24.123238,22.674633,21.636515,20.767803,19.510368,18.6798,18.136667,17.165472
18.060585021972656,17.539654,17.185133,16.76982,16.634039,17.073643,17.27244,18.0002,19.249504,20.679007,21.470547,22.776676,23.289227,23.895302,24.043526,23.890121,23.729738,23.324347,22.582035,21.855133,20.998596,20.185251,19.283852,18.441525,18.03357,17.331352,17.09589,16.726353,16.696411,16.87413,17.727295,18.338432,19.318523,20.59518,21.867144,22.499825,23.419872,23.492064,24.115402,24.162685,23.829956,22.967337,22.219671,21.638235,20.635992,19.955769,19.354311,18.385187
18.62002182006836,18.050037,17.64718,17.213772,17.073832,17.508142,17.66411,18.3798,19.56081,20.927252,21.8401,23.139828,23.720621,24.352633,24.535341,24.4594,24.245117,23.833084,23.10007,22.28919,21.470005,20.730797,19.82639,18.959055,18.50805,17.844355,17.563356,17.1158,17.053408,17.187979,18.049154,18.668194,19.55888,20.809198,22.127865,22.74447,23.749786,23.890823,24.52263,24.549717,24.287298,23.37101,22.595984,21.985441,21.14269,20.366102,19.843622,18.837162
18.305999755859375,17.737719,17.284498,16.80218,16.66395,17.232994,17.455143,18.372478,19.786272,21.461452,22.432295,23.933453,24.59684,25.333368,25.629225,25.524622,25.352615,24.896917,23.984928,23.01056,21.90209,20.980679,19.852745,18.766457,18.275515,17.478212,17.16462,16.702765,16.669277,16.934772,18.001656,18.767761,19.841759,21.38809,22.844782,23.57783,24.724518,24.841557,25.663813,25.734995,25.480171,24.402458,23.413143,22.731693,21.498066,20.638721,19.851068,18.614405
19.13336753845215,18.455025,17.89894,17.328074,17.13551,17.648478,17.835623,18.722006,20.224457,21.961405,23.012226,24.604723,25.286701,26.077724,26.380358,26.261045,26.09253,25.644886,24.796133,23.899933,22.826536,21.891987,20.758575,19.67574,19.064709,18.183691,17.791967,17.237587,17.134815,17.3439,18.351635,19.090534,20.269703,21.871891,23.440882,24.199436,25.416445,25.567,26.385563,26.473583,26.190868,25.165941,24.220432,23.584494,22.425867,21.552748,20.799786,19.52453
17.99318504333496,17.479736,17.010525,16.524033,16.295805,16.659796,16.781874,17.482002,18.74954,20.332996,21.233027,22.766262,23.408064,24.202381,24.450031,24.47987,24.348572,23.911165,23.130234,22.2051,21.234552,20.33127,19.277489,18.344679,17.98422,17.237665,16.916079,16.378952,16.259102,16.36253,17.217924,17.971716,18.859314,20.183025,21.659262,22.294945,23.497253,23.703535,24.526943,24.578735,24.452776,23.406544,22.535933,21.91281,20.809551,20.027489,19.329756,18.213678
15.888259887695312,15.215334,14.719278,14.26264,13.838203,14.227972,14.352888,15.049944,16.682037,18.655516,19.921812,22.177782,23.083414,24.150515,24.096054,24.077461,23.731646,22.8086,21.75932,20.592052,19.561996,18.369234,17.089922,16.187332,15.914696,14.973931,14.694885,14.030842,13.824352,13.8526535,14.816596,15.912218,16.99989,18.426247,20.658964,21.536907,23.107098,23.436123,24.387959,24.232298,23.821285,22.268375,21.091707,20.351912,18.867952,17.990429,17.32194,16.33018
23.511253356933594,23.100485,22.891277,22.699743,22.480513,22.664642,22.666424,22.955822,23.671686,24.54412,25.290129,26.45991,26.991333,27.538586,27.383854,27.318075,27.045023,26.497705,25.968449,25.438866,25.031708,24.531935,23.983229,23.654675,23.525715,23.057413,22.92688,22.589172,22.434805,22.432512,22.848526,23.420193,23.8434,24.407478,25.693966,26.170002,26.947462,27.143364,27.535645,27.413069,27.01963,26.24589,25.637928,25.339483,24.681301,24.336905,24.165812,23.81245
16.91250228881836,16.495039,15.995836,15.652508,15.352754,15.852187,16.28729,17.20158,18.842943,20.708801,21.699615,23.640923,24.263308,25.074055,25.134588,25.036493,24.699913,23.833988,22.579613,21.430857,20.226904,19.154434,18.055256,17.11416,16.8802,16.16703,15.916782,15.441166,15.411221,15.5037365,16.716057,17.934032,18.997631,20.611025,22.352951,23.019659,24.285954,24.487587,25.349888,25.180851,24.744051,23.17238,22.070858,21.08877,19.725712,18.853285,18.17743,17.182285
16.538375854492188,15.841307,15.26903,14.790426,14.365469,14.684603,14.714306,15.394966,16.930288,18.89896,20.177397,22.391384,23.349075,24.493904,24.551601,24.625408,24.316952,23.527628,22.546143,21.411282,20.33833,19.187464,17.844418,16.923592,16.554897,15.599443,15.245207,14.527021,14.294872,14.309063,15.196869,16.213655,17.264233,18.639645,20.857864,21.72543,23.385668,23.765076,24.815094,24.7399,24.44985,22.986282,21.83462,21.156006,19.693176,18.805906,18.08326,16.964733
17.748432159423828,17.261522,16.84731,16.426672,16.229559,16.694857,16.94543,17.751888,19.145634,20.786755,21.701275,23.242355,23.842545,24.55409,24.718264,24.626953,24.416866,23.83383,22.923534,21.9509,20.93535,19.991056,18.972462,18.041725,17.68956,17.015642,16.72503,16.284191,16.214266,16.369915,17.367569,18.240404,19.212564,20.671911,22.13106,22.764875,23.9117,24.052588,24.780647,24.774717,24.475838,23.32275,22.378973,21.627623,20.490883,19.677597,19.022408,17.94142
17.71560287475586,17.362522,17.120508,16.815836,16.782139,17.2031,17.501638,18.153738,19.180939,20.257069,20.88219,21.815706,22.099802,22.430408,22.48246,22.281816,22.084223,21.666939,21.006786,20.427912,19.766468,19.169065,18.545238,17.953539,17.614227,17.214779,17.034292,16.788612,16.794178,16.973787,17.77753,18.370892,19.11655,20.206982,21.103832,21.50061,22.15791,22.13622,22.470695,22.415913,22.070398,21.329693,20.734072,20.20021,19.53195,18.980803,18.61817,17.888857
25.234949111938477,25.042818,24.95478,24.896145,24.75809,24.996613,25.094305,25.366222,25.99243,26.62724,27.179987,28.038198,28.38873,28.731735,28.495472,28.373024,28.098818,27.560486,27.027447,26.563519,26.202953,25.80815,25.43876,25.271536,25.223392,24.997149,24.962576,24.830751,24.784258,24.795662,25.208195,25.791779,26.09061,26.573189,27.490679,27.81432,28.322521,28.419495,28.652477,28.472616,28.05511,27.368229,26.848536,26.49844,25.9456,25.685238,25.603615,25.424633
18.390127182006836,17.88323,17.409262,16.969265,16.732744,16.995424,17.10327,17.735767,18.947317,20.429993,21.306934,22.820415,23.42349,24.170126,24.330265,24.312046,24.10614,23.673208,22.924896,22.11817,21.238705,20.415117,19.504648,18.708553,18.34374,17.657854,17.339409,16.833769,16.670115,16.671543,17.443874,18.20012,19.047598,20.274422,21.74385,22.337757,23.456108,23.673,24.396837,24.39826,24.177666,23.183567,22.429241,21.814362,20.858786,20.148508,19.596043,18.62436
17.95462417602539,17.42998,17.034048,16.62118,16.534649,17.06359,17.33231,18.245947,19.648762,21.274658,22.22403,23.613626,24.208405,24.857193,25.111229,24.970798,24.796854,24.363214,23.486603,22.570074,21.500822,20.571423,19.463312,18.420305,17.942839,17.192013,16.904734,16.524485,16.52395,16.815609,17.857248,18.584743,19.695496,21.225977,22.565157,23.250116,24.357243,24.400555,25.154436,25.206951,24.934471,23.902044,22.997421,22.295555,21.130777,20.255972,19.504042,18.261889
17.329326629638672,16.740156,16.286411,15.742785,15.64332,16.423035,16.838318,18.062317,19.92685,22.004826,23.151884,24.939835,25.583061,26.309599,26.51196,26.17069,25.919067,25.202637,23.989744,22.836632,21.485144,20.322754,19.081612,17.859127,17.301449,16.428013,16.140207,15.67069,15.719543,16.087606,17.511578,18.553865,19.98097,21.971462,23.685575,24.512386,25.786259,25.755596,26.574966,26.560944,26.026287,24.650106,23.42485,22.498886,21.010677,19.996443,19.10103,17.726233
17.56842803955078,17.117664,16.72775,16.310043,16.17871,16.804564,17.238203,18.212353,19.86283,21.62322,22.586039,24.193474,24.726614,25.368248,25.48029,25.229576,24.963108,24.255459,23.15495,22.099941,20.943817,19.907543,18.887785,17.893429,17.50575,16.857105,16.603382,16.210281,16.234398,16.47932,17.713352,18.723883,19.885899,21.576435,23.062029,23.713852,24.83231,24.85892,25.563627,25.476448,25.009794,23.709553,22.672966,21.780575,20.513248,19.63921,18.937616,17.826637
15.549659729003906,15.140581,14.781352,14.550098,14.25327,14.545802,14.676711,15.194935,16.288612,17.689457,18.624289,20.264072,20.978374,21.743853,21.736343,21.82802,21.473616,20.761297,19.880577,18.903416,18.082563,17.24951,16.32992,15.67926,15.536168,14.959649,14.708481,14.304181,14.181084,14.160439,14.9251,15.872918,16.497787,17.485733,19.12471,19.70728,20.911057,21.21854,21.970432,21.808086,21.522242,20.26048,19.387236,18.698877,17.641148,16.935356,16.488964,15.771666
18.01032829284668,17.444336,17.037119,16.587063,16.461283,16.999195,17.325785,18.239334,19.76593,21.476341,22.453608,24.011267,24.560734,25.20206,25.36003,25.142576,24.901983,24.342493,23.37788,22.462988,21.401121,20.42548,19.386019,18.42387,17.934137,17.203703,16.93387,16.507387,16.495783,16.68547,17.792307,18.647394,19.820908,21.393843,22.896858,23.584862,24.690836,24.731327,25.433773,25.410046,24.961287,23.83956,22.945593,22.157614,21.002068,20.14556,19.480139,18.357704
17.330228805541992,16.984005,16.723297,16.481792,16.41829,16.948185,17.247766,18.049303,19.249054,20.62707,21.395308,22.617815,23.09726,23.618074,23.709751,23.56159,23.34296,22.775438,21.911806,21.016521,20.104937,19.2814,18.417482,17.59886,17.32636,16.784182,16.622047,16.36542,16.445549,16.704306,17.68727,18.434484,19.31498,20.585646,21.7509,22.280188,23.19323,23.210432,23.817549,23.752932,23.422457,22.37838,21.488651,20.800016,19.753527,19.039204,18.448763,17.542149
18.07162094116211,17.681906,17.441544,17.043167,16.961132,17.295761,17.522663,18.203981,19.386862,20.715864,21.407612,22.551928,22.90842,23.387856,23.537079,23.329659,23.269474,22.901154,22.268673,21.592396,20.811077,19.959005,19.122673,18.386915,18.04688,17.50608,17.346249,17.008022,16.97063,17.119003,17.942741,18.489355,19.454773,20.656551,21.696201,22.228138,23.061756,23.053926,23.533594,23.572668,23.329098,22.575634,21.912323,21.379591,20.445044,19.778656,19.176374,18.28807
15.876092910766602,15.418543,15.037308,14.696522,14.497776,15.037437,15.409798,16.26066,17.860802,19.587307,20.665619,22.465103,23.150146,23.874071,23.742813,23.52303,23.071892,22.16971,20.980335,19.895718,18.83916,17.82526,16.864666,16.111668,15.766096,15.205976,14.9630995,14.578237,14.525665,14.622305,15.773691,16.932316,17.966412,19.46277,21.252016,21.908527,23.096506,23.251558,23.94261,23.678272,23.01122,21.596928,20.50905,19.58711,18.352617,17.517271,17.056072,16.18719
18.545652389526367,17.979698,17.555882,17.122435,17.016102,17.71386,18.033104,19.035503,20.594446,22.344946,23.394945,24.96898,25.621338,26.339478,26.471985,26.263905,25.994337,25.345974,24.30675,23.279915,22.143074,21.176437,20.04989,18.992104,18.521246,17.70644,17.439445,17.033321,17.07354,17.414701,18.589722,19.469963,20.63325,22.289108,23.857063,24.586887,25.768057,25.80442,26.564812,26.55486,26.109852,24.88167,23.782717,22.983456,21.715792,20.839325,20.10503,18.898642
17.676124572753906,17.135815,16.703354,16.252266,16.090315,16.689594,17.066065,18.03848,19.69519,21.519527,22.561079,24.261946,24.889824,25.601257,25.740978,25.509037,25.235504,24.551756,23.472754,22.40803,21.22683,20.178385,19.095705,18.064764,17.611057,16.879412,16.594872,16.162102,16.125778,16.34594,17.560585,18.57154,19.773233,21.457916,23.090744,23.804317,24.976425,25.062237,25.84506,25.768826,25.279467,24.00269,22.962082,22.106295,20.792065,19.889036,19.173225,18.032713
18.294509887695312,17.785734,17.410847,17.06486,16.942604,17.404928,17.60271,18.368309,19.63838,21.162998,22.108227,23.511574,24.182457,24.908976,25.10745,25.087427,24.866789,24.40446,23.57452,22.567263,21.606632,20.693544,19.608822,18.651155,18.250328,17.57138,17.316248,16.897495,16.873924,17.08366,18.041325,18.75369,19.688093,21.045269,22.417479,23.076069,24.217743,24.390232,25.161737,25.160187,24.96032,23.896423,23.00327,22.290396,21.202349,20.324953,19.640287,18.510263
18.082332611083984,17.409496,16.920658,16.382675,16.183561,16.645752,16.79363,17.680696,19.278011,21.241352,22.357141,24.105816,24.847548,25.749666,26.05662,25.965086,25.860321,25.409576,24.581026,23.551378,22.367899,21.182867,19.817825,18.66784,18.09174,17.144112,16.810299,16.273804,16.147017,16.375393,17.421793,18.167463,19.4416,21.116663,22.805357,23.635063,25.035683,25.18857,26.108763,26.228563,26.031128,24.94934,23.927868,23.286255,21.867697,20.869799,19.927137,18.489159
